"id_arbre";"KEY2";"massif";"plot";"num_arbre";"X_L93";"Y_L93";"alt_L93";"precision_GPS";"carte_etat.major";"coupe_annee";"coupe_code";"classement";"dist_arbre1.m";"sp";"config_arbre";"nb_brins_decrit";"etat_arbre";"note_DEPERIS";"nb_branches_coupees";"H_bas_houppier.m";"L_houppier.m";"DBH.cm";"H_arbre.m";"methode_H";"date";"etat_ciel";"grimpeur";"duree_install.min";"duree_up.min";"duree_down.min";"duree_inventaire.min";"rq_install";"TreMs_type";"subtype";"H_TreMs";"type_related";"group_related";"rq_obs";"rapport_h_TreMs";"strate";"rq_obs_simpl";"rq_obs_simpl2";"f_elancement";"note_DEPERIS_simpl";"vol_BMP.m2";"label_fr";"morphologie";"position_gravitaire";"trait_saprox";"saproxylic_qui_est";"taille";"RS_subtype";"RS_type";"RS_groupe";"Ab_DMH_O"
"T_368_2";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[3]";"Troncais";368;2;2.70603801123798;46.5889550372958;343.444092;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;16.9;16.1;63;33;"Vertex";"15/04/2024";"nuageux & ensoleille";"Guilhem";53;3;17;20;"";"*1053 *1022 *1044 *1071";10531121;24.5;1053;105;"O";74.2424242424242;"h2";"OP";"O";52.3809523809524;"deperissant";0.484983365897924;"Abri sous ecorce decolee";"convexe";"lateral";5;"saprox";NA;4;4;4;9
"T_368_2";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[3]";"Troncais";368;2;2.70603801123798;46.5889550372958;343.444092;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;16.9;16.1;63;33;"Vertex";"15/04/2024";"nuageux & ensoleille";"Guilhem";53;3;17;20;"";"*1053 *1022 *1044 *1071";10711111;25.5;1071;107;"V";77.2727272727273;"h2";"V";"PV";52.3809523809524;"deperissant";0.484983365897924;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";4;4;4;9
"T_368_2";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[3]";"Troncais";368;2;2.70603801123798;46.5889550372958;343.444092;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;16.9;16.1;63;33;"Vertex";"15/04/2024";"nuageux & ensoleille";"Guilhem";53;3;17;20;"";"*1053 *1022 *1044 *1071";10711111;24.5;1071;107;"V";74.2424242424242;"h2";"V";"PV";52.3809523809524;"deperissant";0.484983365897924;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";4;4;4;9
"T_368_2";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[3]";"Troncais";368;2;2.70603801123798;46.5889550372958;343.444092;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;16.9;16.1;63;33;"Vertex";"15/04/2024";"nuageux & ensoleille";"Guilhem";53;3;17;20;"";"*1053 *1022 *1044 *1071";10711111;19;1071;107;"V";57.5757575757576;"h1";"V";"PV";52.3809523809524;"deperissant";0.484983365897924;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";4;4;4;9
"T_368_2";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[3]";"Troncais";368;2;2.70603801123798;46.5889550372958;343.444092;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;16.9;16.1;63;33;"Vertex";"15/04/2024";"nuageux & ensoleille";"Guilhem";53;3;17;20;"";"*1053 *1022 *1044 *1071";10711111;21;1071;107;"V";63.6363636363636;"h1";"V";"PV";52.3809523809524;"deperissant";0.484983365897924;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";4;4;4;9
"T_368_2";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[3]";"Troncais";368;2;2.70603801123798;46.5889550372958;343.444092;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;16.9;16.1;63;33;"Vertex";"15/04/2024";"nuageux & ensoleille";"Guilhem";53;3;17;20;"";"*1053 *1022 *1044 *1071";10711111;24;1071;107;"V";72.7272727272727;"h2";"V";"PV";52.3809523809524;"deperissant";0.484983365897924;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";4;4;4;9
"T_368_3";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[2]";"Troncais";368;3;2.70608503371477;46.5887009818107;344.881042;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;19.5;17.5;68;37;"Vertex";"15/04/2024";"nuageux";"Guilhem";20;4;12;16;"";"*1044 *1121 *1053 *1022 *1071";10221112;11;1022;102;"O";29.7297297297297;"2t1";"OP";"O";54.4117647058823;"deperissant";0.041233403578366;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";6;5;5;7
"T_368_3";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[2]";"Troncais";368;3;2.70608503371477;46.5887009818107;344.881042;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;19.5;17.5;68;37;"Vertex";"15/04/2024";"nuageux";"Guilhem";20;4;12;16;"";"*1044 *1121 *1053 *1022 *1071";10441111;0;1044;104;"V";0;"1p";"V";"PV";54.4117647058823;"deperissant";0.041233403578366;"Concavite racinaire a fond dur ";"concave";"lateral";0;"non_saprox";"petit";6;5;5;7
"T_368_3";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[2]";"Troncais";368;3;2.70608503371477;46.5887009818107;344.881042;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;19.5;17.5;68;37;"Vertex";"15/04/2024";"nuageux";"Guilhem";20;4;12;16;"";"*1044 *1121 *1053 *1022 *1071";10441112;0;1044;104;"V";0;"1p";"V";"PV";54.4117647058823;"deperissant";0.041233403578366;"Concavite racinaire a fond dur ";"concave";"lateral";0;"non_saprox";"petit";6;5;5;7
"T_368_3";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[2]";"Troncais";368;3;2.70608503371477;46.5887009818107;344.881042;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;19.5;17.5;68;37;"Vertex";"15/04/2024";"nuageux";"Guilhem";20;4;12;16;"";"*1044 *1121 *1053 *1022 *1071";10531121;20;1053;105;"P";54.0540540540541;"h1";"OP";"PV";54.4117647058823;"deperissant";0.041233403578366;"Abri sous ecorce decolee";"convexe";"lateral";5;"saprox";NA;6;5;5;7
"T_368_3";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[2]";"Troncais";368;3;2.70608503371477;46.5887009818107;344.881042;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;19.5;17.5;68;37;"Vertex";"15/04/2024";"nuageux";"Guilhem";20;4;12;16;"";"*1044 *1121 *1053 *1022 *1071";10711111;11;1071;107;"V";29.7297297297297;"2t1";"V";"PV";54.4117647058823;"deperissant";0.041233403578366;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";6;5;5;7
"T_368_3";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[2]";"Troncais";368;3;2.70608503371477;46.5887009818107;344.881042;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;19.5;17.5;68;37;"Vertex";"15/04/2024";"nuageux";"Guilhem";20;4;12;16;"";"*1044 *1121 *1053 *1022 *1071";10711111;20;1071;107;"V";54.0540540540541;"h1";"V";"PV";54.4117647058823;"deperissant";0.041233403578366;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";6;5;5;7
"T_368_3";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[2]";"Troncais";368;3;2.70608503371477;46.5887009818107;344.881042;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;19.5;17.5;68;37;"Vertex";"15/04/2024";"nuageux";"Guilhem";20;4;12;16;"";"*1044 *1121 *1053 *1022 *1071";11211111;25;1121;112;"V";67.5675675675676;"h1";"V";"PV";54.4117647058823;"deperissant";0.041233403578366;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";6;5;5;7
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";1012;18.5;1012;101;"P";51.3888888888889;"h1";"OP";"PV";37.8947368421053;"deperissant";0.17867808217292;"Loge de pic de taille moyenne (O = 4-7 cm)";"concave";"lateral";5;"saprox";NA;10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10221111;24;1022;102;"O";66.6666666666667;"h2";"OP";"O";37.8947368421053;"deperissant";0.17867808217292;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10221212;22;1022;102;"O";61.1111111111111;"h1";"OP";"O";37.8947368421053;"deperissant";0.17867808217292;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10311112;15;1031;103;"O";41.6666666666667;"2t2";"OP";"O";37.8947368421053;"deperissant";0.17867808217292;"Orifices et galeries creusees par des insectes ";"concave";"lateral";5;"saprox";"petit";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10441111;0;1044;104;"V";0;"1p";"V";"PV";37.8947368421053;"deperissant";0.17867808217292;"Concavite racinaire a fond dur ";"concave";"lateral";0;"non_saprox";"petit";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10441112;0;1044;104;"V";0;"1p";"V";"PV";37.8947368421053;"deperissant";0.17867808217292;"Concavite racinaire a fond dur ";"concave";"lateral";0;"non_saprox";"petit";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10711111;25;1071;107;"V";69.4444444444444;"h2";"V";"PV";37.8947368421053;"deperissant";0.17867808217292;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10711111;22;1071;107;"V";61.1111111111111;"h1";"V";"PV";37.8947368421053;"deperissant";0.17867808217292;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10711111;23;1071;107;"V";63.8888888888889;"h2";"V";"PV";37.8947368421053;"deperissant";0.17867808217292;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10731121;21;1073;107;"V";58.3333333333333;"h1";"V";"PV";37.8947368421053;"deperissant";0.17867808217292;"Vestige de charpentiere brisee";"convexe";"lateral";5;"saprox";NA;10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";10731121;25;1073;107;"V";69.4444444444444;"h2";"V";"PV";37.8947368421053;"deperissant";0.17867808217292;"Vestige de charpentiere brisee";"convexe";"lateral";5;"saprox";NA;10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";11211111;30;1121;112;"V";83.3333333333333;"h3";"V";"PV";37.8947368421053;"deperissant";0.17867808217292;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";10;8;7;13
"T_368_4";"uuid:5f0a314f-a46f-462d-9fcf-fb7c166af285/emplacement[4]";"Troncais";368;4;2.70589199848473;46.5885849762708;344.451813;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"E";NA;15.1;20.9;95;36;"Vertex";"15/04/2024";"nuageux & ensoleille";"Adelie";28;9;85;94;"Adelie + Guilhem";"*1044 *1073 *1121 *1022 1012 1142 *1031 *1071";1142;15;1142;114;"O";41.6666666666667;"2t2";"OP";"O";37.8947368421053;"deperissant";0.17867808217292;"Microsol de houppier";"concave";"dessus";1;"non_saprox";NA;10;8;7;13
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";10221111;15;1022;102;"O";42.8571428571429;"h1";"OP";"O";37.2340425531915;"deperissant";0.0471238898038469;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";8;6;6;9
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";10221112;23.5;1022;102;"P";67.1428571428571;"h2";"OP";"PV";37.2340425531915;"deperissant";0.0471238898038469;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";8;6;6;9
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";10221212;5.5;1022;102;"V";15.7142857142857;"2t2";"V";"PV";37.2340425531915;"deperissant";0.0471238898038469;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";8;6;6;9
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";10441111;0;1044;104;"V";0;"1p";"V";"PV";37.2340425531915;"deperissant";0.0471238898038469;"Concavite racinaire a fond dur ";"concave";"lateral";0;"non_saprox";"petit";8;6;6;9
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";10511212;21;1051;105;"O";60;"h2";"OP";"O";37.2340425531915;"deperissant";0.0471238898038469;"Bois sans ecorce";"plat";"lateral";5;"saprox";"moyen";8;6;6;9
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";1063;16;1063;106;"V";45.7142857142857;"h1";"V";"PV";37.2340425531915;"deperissant";0.0471238898038469;"Fente simple";"concave";"lateral";5;"saprox";NA;8;6;6;9
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";10711111;12.5;1071;107;"V";35.7142857142857;"h1";"V";"PV";37.2340425531915;"deperissant";0.0471238898038469;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;6;6;9
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";10711111;23;1071;107;"V";65.7142857142857;"h2";"V";"PV";37.2340425531915;"deperissant";0.0471238898038469;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;6;6;9
"T_413_1";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[2]";"Troncais";413;1;2.67376097850501;46.6000960115343;313.959106;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";4;9.2;25.8;94;35;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;4;26;30;"";"*1051 *1022 *1121 1063 *1044 *1071";11211111;30;1121;112;"V";85.7142857142857;"h3";"V";"PV";37.2340425531915;"deperissant";0.0471238898038469;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";8;6;6;9
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10221211;17;1022;102;"P";51.5151515151515;"h1";"OP";"PV";40.7407407407407;"deperissant";0.357356164345839;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10221211;12.5;1022;102;"V";37.8787878787879;"h1";"V";"PV";40.7407407407407;"deperissant";0.357356164345839;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10221212;19.5;1022;102;"P";59.0909090909091;"h2";"OP";"PV";40.7407407407407;"deperissant";0.357356164345839;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10221212;17;1022;102;"P";51.5151515151515;"h1";"OP";"PV";40.7407407407407;"deperissant";0.357356164345839;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10531121;17;1053;105;"V";51.5151515151515;"h1";"V";"PV";40.7407407407407;"deperissant";0.357356164345839;"Abri sous ecorce decolee";"convexe";"lateral";5;"saprox";NA;6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10531121;12;1053;105;"V";36.3636363636364;"h1";"V";"PV";40.7407407407407;"deperissant";0.357356164345839;"Abri sous ecorce decolee";"convexe";"lateral";5;"saprox";NA;6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";1063;12;1063;106;"V";36.3636363636364;"h1";"V";"PV";40.7407407407407;"deperissant";0.357356164345839;"Fente simple";"concave";"lateral";5;"saprox";NA;6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10711111;13;1071;107;"V";39.3939393939394;"h1";"V";"PV";40.7407407407407;"deperissant";0.357356164345839;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10711111;17;1071;107;"V";51.5151515151515;"h1";"V";"PV";40.7407407407407;"deperissant";0.357356164345839;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";6;5;5;13
"T_413_2";"uuid:d10e8436-e0f2-4614-87c2-d0dcf5365285/emplacement[3]";"Troncais";413;2;2.67377497628331;46.6001589596272;314.864197;NA;"foret";NA;"";"";NA;"Quercus_petraea";"franc_pied";NA;"vivant";"D";NA;9;24;81;33;"Vertex";"15/04/2024";"nuageux";"Guilhem";NA;NA;29;NA;"";"*1022 *1121 *1053 1063 *1071";10711111;22;1071;107;"V";66.6666666666667;"h2";"V";"PV";40.7407407407407;"deperissant";0.357356164345839;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";6;5;5;13
